X Filtered Pixel; Y Filtered Pixel; X Filtered Normalized; Y Filtered Normalized; X Raw Normalized; Y Raw Normalized; Distance to Camera in mm; Eye Aspect Ratio (Height/Width); Blinking; Timestamp With Milliseconds; Unix Timestamp In Milliseconds; AOI List; Additional Notes
226;308;0.1179932;0.2855457;0.0944296;0.4262431;451.9;0.244776;True;12/21/2025 10:51:26 PM:285;1766332286285;;
224;317;0.1170898;0.2939162;0.09347562;0.3646096;451.7;0.2401745;True;12/21/2025 10:51:26 PM:323;1766332286323;;
223;324;0.1163792;0.3001038;0.09347298;0.3646161;451.6;0.2401712;True;12/21/2025 10:51:26 PM:360;1766332286360;;
223;323;0.1162407;0.2996224;0.100561;0.2828212;451.1;0.2266605;True;12/21/2025 10:51:26 PM:398;1766332286398;;
223;323;0.1161888;0.2995853;0.1056058;0.2948191;449.8;0.2381651;True;12/21/2025 10:51:26 PM:436;1766332286436;;
223;323;0.1161472;0.2995557;0.1055984;0.2948153;448.7;0.2381629;True;12/21/2025 10:51:26 PM:473;1766332286473;;
218;344;0.1139792;0.319327;0.07867952;0.4306164;448.6;0.2404477;True;12/21/2025 10:51:26 PM:512;1766332286512;;
246;362;0.1284137;0.3355857;0.1902466;0.436451;448.1;0.2326483;True;12/21/2025 10:51:26 PM:554;1766332286554;;
269;377;0.1403267;0.3499315;0.1900934;0.4364864;447.6;0.2326407;True;12/21/2025 10:51:26 PM:616;1766332286616;;
280;367;0.1461256;0.3406918;0.1917277;0.2721846;446.4;0.2341742;True;12/21/2025 10:51:26 PM:654;1766332286654;;
280;400;0.1460426;0.3706601;0.1410886;0.5203503;445.2;0.2378076;True;12/21/2025 10:51:26 PM:689;1766332286689;;
277;407;0.1444928;0.377228;0.1196833;0.4520438;443.2;0.2460595;True;12/21/2025 10:51:26 PM:726;1766332286726;;
274;413;0.1432124;0.3825085;0.1196029;0.4520475;441.3;0.2460508;True;12/21/2025 10:51:26 PM:764;1766332286764;;
259;422;0.13533;0.3909169;0.07784437;0.4799596;441.0;0.2318416;True;12/21/2025 10:51:26 PM:801;1766332286801;;
248;429;0.1296392;0.3972749;0.07766636;0.4807618;440.7;0.2319127;True;12/21/2025 10:51:26 PM:837;1766332286837;;
246;460;0.1284398;0.4262718;0.09939326;0.5794767;440.8;0.2420169;True;12/21/2025 10:51:26 PM:874;1766332286874;;
244;482;0.1275076;0.4464013;0.09935555;0.5794926;440.9;0.242009;True;12/21/2025 10:51:26 PM:911;1766332286911;;
241;496;0.1257265;0.4601294;0.0892307;0.5767426;440.4;0.2215248;True;12/21/2025 10:51:26 PM:946;1766332286946;;
239;470;0.124736;0.4360567;0.09309972;0.3242725;440.8;0.2374981;True;12/21/2025 10:51:26 PM:981;1766332286981;;
236;465;0.122929;0.4308654;0.08508434;0.3847464;441.0;0.237483;True;12/21/2025 10:51:27 PM:21;1766332287021;;
234;479;0.121901;0.4439703;0.08731159;0.5505137;441.9;0.228029;True;12/21/2025 10:51:27 PM:56;1766332287056;;
233;446;0.1217901;0.4135033;0.1007508;0.2784301;441.6;0.2454152;True;12/21/2025 10:51:27 PM:90;1766332287090;;
233;423;0.1216989;0.3923387;0.1007393;0.2784321;441.3;0.2453799;True;12/21/2025 10:51:27 PM:124;1766332287124;;
232;458;0.1209486;0.4241425;0.08902919;0.5728335;441.3;0.2536037;True;12/21/2025 10:51:27 PM:161;1766332287161;;
230;483;0.120291;0.4479852;0.08903044;0.5728328;441.2;0.2536184;True;12/21/2025 10:51:27 PM:204;1766332287204;;
229;508;0.1197778;0.470691;0.08891157;0.5962799;440.2;0.2403203;True;12/21/2025 10:51:27 PM:246;1766332287246;;
245;511;0.1277359;0.4731999;0.169525;0.5271227;440.1;0.2385755;True;12/21/2025 10:51:27 PM:288;1766332287288;;
255;513;0.1330769;0.4750821;0.1693786;0.527167;440.0;0.2385484;True;12/21/2025 10:51:27 PM:329;1766332287329;;
284;506;0.1480066;0.4689053;0.2126345;0.4195112;439.6;0.2189095;True;12/21/2025 10:51:27 PM:371;1766332287371;;
311;512;0.1622938;0.4749281;0.2330169;0.5516019;440.0;0.2370527;True;12/21/2025 10:51:27 PM:406;1766332287406;;
331;518;0.1726067;0.4799221;0.2363605;0.5561522;440.3;0.2370899;True;12/21/2025 10:51:27 PM:439;1766332287439;;
348;481;0.1815076;0.4462642;0.2406643;0.3087032;441.1;0.2189291;True;12/21/2025 10:51:27 PM:474;1766332287474;;
352;482;0.1837192;0.4464909;0.2148956;0.4623287;440.5;0.2303039;True;12/21/2025 10:51:27 PM:512;1766332287512;;
355;482;0.1852577;0.4466579;0.2146405;0.4624281;439.9;0.2302884;True;12/21/2025 10:51:27 PM:544;1766332287544;;
352;443;0.1835733;0.4104601;0.1612575;0.2704282;439.9;0.2277882;True;12/21/2025 10:51:27 PM:582;1766332287582;;
348;419;0.1815231;0.3884483;0.1533759;0.2724701;440.0;0.2277998;True;12/21/2025 10:51:27 PM:616;1766332287616;;
345;423;0.1799443;0.3916802;0.1545037;0.448223;437.9;0.2367481;True;12/21/2025 10:51:27 PM:652;1766332287652;;
343;425;0.1788111;0.3939536;0.1541494;0.4483443;436.1;0.2367713;True;12/21/2025 10:51:27 PM:686;1766332287686;;
324;406;0.1691926;0.3767161;0.1062215;0.2801;435.9;0.2520275;True;12/21/2025 10:51:27 PM:722;1766332287722;;
306;408;0.1595261;0.3779035;0.09295285;0.4169092;436.5;0.2309271;True;12/21/2025 10:51:27 PM:757;1766332287757;;
294;410;0.1535289;0.3798499;0.09691642;0.4298168;437.1;0.2308793;True;12/21/2025 10:51:27 PM:790;1766332287790;;Started calibration 
